Date,years_since_halving,realized_vol_30,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite,log_price_residual,log_price_residual_target
2018-09-09,2.1683778234086244,-0.3938307803690688,-0.102739503683976,0.125278721158317,0.3246221392217069,0.1956642355538599,0.5432305679391072,0.2668357860396035,0.2668357860396035
2018-09-10,2.1711156741957565,-0.40670175970829275,-0.125570680449194,0.10192154789144099,0.2712143264185565,0.1946984154498939,0.5868922577325528,0.2695538418121685,0.2695538418121685
2018-09-11,2.1738535249828885,-0.40740386515653015,-0.134911067198368,0.09236597246387399,0.2293741172673651,0.1925795430972186,0.6222191023370932,0.2663662187505426,0.2663662187505426
2018-09-12,2.1765913757700206,-0.40717613095834293,-0.164954491955457,0.082961756705073,0.2044175367783964,0.1974094960212821,0.6385269301136566,0.2693478781022236,0.2693478781022236
2018-09-13,2.1793292265571527,-0.3920282397533455,-0.226403635418592,0.069230112909188,0.220444589280389,0.231679594338447,0.5989483293997501,0.2931917201745584,0.2931917201745584
2018-09-14,2.1820670773442847,-0.4034253989569676,-0.177869042977242,0.140935259792034,0.2314992101654132,0.2479292803976025,0.5779669420259085,0.2906099944511648,0.2906099944511648
2018-09-15,2.184804928131417,-0.4032670017976916,-0.17278821961509702,0.169165075507724,0.2461907918233822,0.2619224615420947,0.5563696448379007,0.2934017317780988,0.2934017317780988
2018-09-16,2.187542778918549,-0.46793300380805863,-0.11654475910206101,0.15285946109318801,0.2517472651126125,0.2639110790535877,0.550780548218459,0.2875466695918565,0.2875466695918565
2018-09-17,2.190280629705681,-0.43237979410820276,-0.16545227504023,0.102618819150819,0.2063768822345965,0.2194872287781606,0.6194329789527913,0.248848926913098,0.248848926913098
2018-09-18,2.193018480492813,-0.43040571642468467,-0.15400580135676,0.114377301968899,0.191263118292309,0.2146164288456943,0.6351686602797836,0.261257828507663,0.261257828507663
2018-09-19,2.195756331279945,-0.4734529030532344,-0.140771475770707,0.103654755473752,0.1856461600317126,0.2174238519970518,0.6372938911937917,0.2636878110498912,0.2636878110498912
2018-09-20,2.198494182067077,-0.4941456600603562,-0.141717241638362,0.011727143579183,0.2068614474240462,0.2421409661337333,0.6010872171773015,0.2805827404316012,0.2805827404316012
2018-09-21,2.2012320328542097,-0.4632338610405587,-0.09774044038484199,0.054423449067664,0.2679652963541653,0.2959336892522476,0.515400973135247,0.3111691284266875,0.3111691284266875
2018-09-22,2.2039698836413417,-0.4879679192202168,-0.146413039705645,-0.058034762250201,0.3110704304629718,0.3203337234566513,0.468242195327844,0.3073468919370459,0.3073468919370459
2018-09-23,2.206707734428474,-0.5241044004241451,-0.09774044038484199,-0.06013289263834701,0.3410166290878601,0.3303492309265238,0.4412887211379463,0.3037677571564146,0.3037677571564146
2018-09-24,2.209445585215606,-0.512564794723121,-0.09353645563593099,-0.055912941679278,0.3392889525144154,0.3131810871376572,0.4537888433501889,0.2845863628133447,0.2845863628133447
2018-09-25,2.212183436002738,-0.49232490965299325,-0.107199606526914,-0.069627983514585,0.3067272048195332,0.2759311176893484,0.5019772579427019,0.2599166810950173,0.2599166810950173
2018-09-26,2.21492128678987,-0.5253990508108065,-0.062249034130554,-0.059102644706465,0.3505724203544089,0.2666464740212319,0.4762600054009514,0.265580931822635,0.265580931822635
2018-09-27,2.217659137577002,-0.5334951941578344,0.029560681554940002,-0.009464332880068,0.4570941790228119,0.2969848754990349,0.3816710033265764,0.2913093877980124,0.2913093877980124
2018-09-28,2.220396988364134,-0.5342829811702117,0.062368285074185,0.013676087329197,0.5237691282902063,0.3058758077717112,0.3305633691397344,0.2845512331900437,0.2845512331900437
2018-09-29,2.223134839151266,-0.5363861156935407,0.04962006066786,0.033730334727508,0.5561701175611569,0.3022049912715036,0.30970227669038,0.2763351702818539,0.2763351702818539
2018-09-30,2.2258726899383983,-0.5402139558719563,0.005255733874141,0.0708850848641,0.5891856145397534,0.3049118030282565,0.2855522304796176,0.2780527605226357,0.2780527605226357
2018-10-01,2.2286105407255303,-0.5692066605935159,0.016817706867334997,0.082522898475854,0.5991259147055011,0.2993479866443135,0.2808732349637098,0.2707731865158198,0.2707731865158198
2018-10-02,2.2313483915126624,-0.5791312833781626,0.038890345696418,0.10474032250578699,0.5927577722191287,0.2901146092439192,0.2890953080006006,0.2638429397443129,0.2638429397443129
2018-10-03,2.2340862422997945,-0.5782176134691084,0.065167411242332,0.15697956895377002,0.5659144971059095,0.2751990078271225,0.3146256031854993,0.2538311470342549,0.2538311470342549
2018-10-04,2.236824093086927,-0.5824500169500517,0.034584137223561,0.113012219198918,0.5763402834037273,0.2820029678532231,0.3041864191562684,0.2633333632495009,0.2633333632495009
2018-10-05,2.239561943874059,-0.9254829024794652,0.05150904102927101,0.034631317859599,0.6030430412073927,0.2942179805313883,0.2801650840187649,0.2684364480920056,0.2684364480920056
2018-10-06,2.242299794661191,-1.0295287413088958,0.063145245707543,0.024111894161366998,0.608978727815388,0.2937489334581062,0.2761591905209504,0.2614381086242634,0.2614381086242634
2018-10-07,2.245037645448323,-1.0365864727935041,0.026213693278829,0.10461856936472899,0.6194679591739701,0.2963321407154481,0.2677681665572341,0.2618324293565841,0.2618324293565841
2018-10-08,2.2477754962354557,-1.152626942513101,0.041941269263379,0.120469134813092,0.647657442032565,0.3071084350149238,0.2441351864009009,0.2674355495539853,0.2674355495539853
2018-10-09,2.2505133470225878,-1.1597585153855017,0.032504723672648,0.11095879554407301,0.6648447851358287,0.3106508618300111,0.2310389585197939,0.264165351467998,0.264165351467998
2018-10-10,2.2532511978097194,-1.1520840961342247,0.037835060912077,0.06746066945502299,0.6163073986174921,0.301430265574551,0.2680360386487882,0.2537176979559881,0.2537176979559881
2018-10-11,2.2559890485968515,-0.9555853855801876,-0.004207965133041,0.04545938490575199,0.467705131077146,0.2334428743774069,0.4080344247051579,0.2006815877651959,0.2006815877651959
2018-10-12,2.2587268993839835,-0.9566711987531088,0.044303602892925,0.066603753800986,0.3672597914057506,0.2029789779524333,0.5043072477443791,0.2018668879954948,0.2018668879954948
2018-10-13,2.261464750171116,-1.0044565596263042,0.071927258154289,0.079390281603557,0.298013048636871,0.1899430986187709,0.5686493746312717,0.2019422192984521,0.2019422192984521
2018-10-14,2.264202600958248,-1.0042017041329752,0.02526825176744,0.125478551008919,0.2483293156066754,0.1828944276740395,0.6141943047718539,0.2009880447026102,0.2009880447026102
2018-10-15,2.26694045174538,-0.8555566292327167,0.009475293189073999,0.10952772961179301,0.3097972349370901,0.2384018784392824,0.5256571293679254,0.246623510654846,0.246623510654846
2018-10-16,2.269678302532512,-0.8566984578147165,0.007369940234802,0.107401332028664,0.3557505688290381,0.266072510807527,0.472832367432983,0.2447604165677184,0.2447604165677184
2018-10-17,2.272416153319644,-0.9430094456361012,0.113215497898502,0.159438772407087,0.3724827913540578,0.2699253472621949,0.458134408189183,0.2351102976422794,0.2351102976422794
